8 May 2009 - Finnish liquid handling products and diagnostic test systems maker Biohit Oyj ( HEL : BIOBV ) said today ( 8 May 2009 ) its net loss narrowed to EUR0 .1 m ( USD0 .14 m ) for the first quarter of 2009 from EUR0 .4 m for the same period of 2008 .,positive
A downloadable instruction sheet  instructional video  and project ideas for the award-winning Everywhere Punch TM Window System can be found at www.fiskars.com .,neutral
The new company  DiaPol S.r.l.  would manufacture tools meant for glass and stone pre-processing .,neutral
Outotec 's net profit for the second quarter of 2007 jumped to 16.8 mln euro ( $ 23.1 mln ) from 4.6 mln euro ( $ 6.3 mln ) a year ago .,positive
Diluted earnings per share ( EPS ) rose to EUR 0.52 versus EUR 0.09 .,positive
The contract also includes cutting and edging wagon parts at Ruukki 's steel service centres in Seinajoki and Raahe  from where they will be delivered to VR for welding and assembly .,neutral
Consolidated pretax profit decreased by 69.2 % to EUR 41.0 mn from EUR 133.1 mn in 2007 .,negative
`` Management decided at the end of 2005 to increase cathode copper capacity .,neutral
The company said that paper demand increased in all of its main markets  including of publication papers  and that it increased average paper prices by 4 percent compared with last year .,positive
SAMPO PLC Jarmo Salonen Head of Investor Relations and Group Communications tel. +358 10 516 0030 Distribution : NASDAQ OMX Helsinki The principal media Financial Supervisory Authority www.sampo.com This announcement is distributed by Thomson Reuters on behalf of Thomson Reuters clients .,neutral
It will focus on improving its profitability next year by streamlining operations .,positive
In contrast  the company 's net loss for the third quarter of 2009 contracted to EUR 76 million from EUR 256 million for the corresponding period a year ago .,positive
Lemmink+�inen started the manufacture of roofing felt in 1920 and the production of asphalt in the 1930s .,neutral
M-real  which is part of Finnish paper maker Metsaliitto Group  is due to release its second-quarter report at around 12:00 EET on 5 August 2010 .,neutral
In addition  the company is considering the start of production in Russia .,neutral
Finnish technology group Aspocomp Group Oyj ( OMX Helsinki : ACG1V ) issued its third quarter report on Thursday ( 13 November )  posting an operating profit of EUR0 .4 m  as compared to a loss of EUR0 .5 m in the third quarter of 2007 .,positive
The company expects its net sales for the whole 2009 to be at previous year levels .,neutral
The purchase sum is about EUR 10mn US$ 12.97 mn .,neutral
Today the orange scissors are the iconic symbol of the excellent ergonomic design and superior quality associated with every product from Fiskars .,neutral
The Group  with net sales of EUR 235 million in 2009  employs more than 2 000 people in 33 countries .,neutral
` After fixing our home-base  cutting costs and closing the non-profitable units  we are now looking at going forward  ' she said .,positive
` Nordic infrastructure construction is one of our strategic growth areas .,neutral
Central Europe is an important market area for Honka .,neutral
Finnish department store chain Stockmann Oyj Abp net profit rose to 39.8 mln euro ( $ 56.8 mln ) for the first nine months of 2007 from 37.4 mln euro ( $ 53.4 mln ) for the same period of 2006 .,positive
The subscription period of Amer Sports ' 2002 warrant scheme will end on 31 December 2007 .,neutral
In the fourth quarter of 2006  OKO Banks expects the operating environment for Banking and Investment Services to remain similar to that in January-September 2006 .,neutral
The orders are for 26 machine-room-less KONE MonoSpace elevators  which would be installed during 2006 .,neutral
The company confirmed its estimate for lower revenue for the whole 2009 than the year-ago EUR 93.9 million USD 137.3 m as given in the interim report on August 5 .,negative
The steelmaker said that the drop in profit was explained by the continuing economic uncertainty  mixed with the current drought in bank lending  resulting in a decline in demand for its products as customers find it increasingly difficult to fund operations .,negative
Net profit in the three months through March 31 fell to (  x20ac ) 103 million ( US$ 165 million ) from (  x20ac ) 131 million a year earlier  the Finnish company said .,negative
Finnish laboratory liquid handling and diagnostic test systems developer Biohit Oyj OMX Helsinki : BIOBV issued on Tuesday 3 June a profit warning for the financial year 2008 .,negative
Finnish meat company Atria can no longer promise a sufficient amount of domestic beef to its customers .,negative
Operating profit  excluding non-recurring items  totalled EUR 2.2 mn  down from EUR 2.7 mn in the corresponding period in 2008 .,negative
Sanoma Magazines Finland 's net sales grew to EUR 140.1 mn from EUR 131.8 mn .,positive
Welcome !,neutral
`` We know there are some of our own people out there . '',neutral
Alma Media holds 70 % of this company  the remaining shares being owned by the company 's key employees .,neutral
20 October 2010 - Finnish metal products company Componenta Oyj HEL : CTH1V said yesterday that its net loss narrowed to EUR7m for the first nine months of 2010 from EUR23 .3 m for the same period of 2009 .,positive
Mr. Doring has been with Eaton since 1989 and acted as the Business Unit Manager for Eaton 's Power Controls Business Unit since January 2007 .,neutral
Cencorp  headquartered in Virkkala  Finland  develops and supplies automation solutions to the electronics and semiconductor industry that enhance productivity .,neutral
Finland-based international machinery rental company Ramirent Plc ( OMX Helsinki : RMR1V ) said on Friday ( 9 May ) that its president and CEO  Kari Kallio  has informed the board of his intention to retire in year 2009 .,neutral
Ethanol would be made from barley  and production could start in 2008 .,neutral
SSH COMMUNICATIONS SECURITY CORP STOCK EXCHANGE RELEASE OCTOBER 14  2008 AT 2:45 PM The Company updates its full year outlook and estimates its results to remain at loss for the full year .,negative
Mursula said they tried to gather macro-economic perspective to see how Malaysia was doing .,neutral
Profitability ( EBIT % ) was 13.6 %  compared to 14.3 % in Q2 2009 .,negative
HELSINKI Thomson Financial - Shares in Cargotec fell sharply in early afternoon trade after the cargo handling group posted a surprise drop in April-June profits  which overshadowed the large number of new orders received during the three months .,negative
mr Bakman sees also expansion options on the Tallinn-Helisnki link  claiming however  that operating the link with only a single ship is not enough .,neutral
Two of these contracts are for turntable anode vibrocompactors that will be delivered to Gansu Hualu Aluminum Co Ltd and another unnamed costumer .,neutral
Paper company M-real calculated that if 100000 biscuit cartons are made using a 25gsm lighter board  the CO2 saved over the course of 12 months would be equal to that generated by driving 1000 km by car .,neutral
Operating profit rose to EUR 13.1 mn from EUR 8.7 mn in the corresponding period in 2007 representing 7.7 % of net sales .,positive
Finnish metal components supplier Componenta Oyj said its net profit went up to 3.5 mln euro $ 4.5 mln in 2006 from 2.2 mln euro $ 2.8 mln in 2005 .,positive
With this acquisition the wireless modem unit and its approximately 1100 employees were transferred to Renesas Electronics Corporation .,neutral
The value of the orders is about EUR 25mn .,neutral
21 October 2010 - Finnish fishing tackle company Rapala VMC Corp ( HEL : RAP1V ) said today its net profit rose to EUR18 .9 m for the first nine months of 2010 from EUR15 .1 m for the same period a year earlier .,positive
The customer is local company Etera Mutual Pension Insurance Co and the principal tenant of the unit will be media company Alma Media Corp HEL : ALN1V .,neutral
The deal includes an option for Cramo to buy out the minority stake in 2011 .,neutral
Last July  the group said it intended to relocate warehouse and office space in Loudeac and Saint Marcel to Morvillars  in the east of France  where it already operates a hook manufacturing and distribution unit .,neutral
ST. PETERSBURG  Oct 14 ( PRIME-TASS ) -- Finnish tire producer Nokian Tyres plans to invest about 50 million euros in the expansion of its tire plant in the city of Vsevolozhsk in Russia 's Leningrad Region in 2011  the company 's President Kim Gran told reporters Thursday .,positive
TeliaSonera said about $ 100 million will be invested in the next year in the region to bring mobile coverage to about 90 % of Nepal s population .,positive
This acquisition supports our strategy of being close to our customers all around the world offering both equipment and related services .,positive
Two other sites will be included later on .,neutral
NWC ANALYSIS :,neutral
Finnish Kemira 's net sales EUR decreased to EUR 1259.6 mn in January-June 2009 from EUR 1425.1 mn in January-June 2008 .,negative
Finnish construction group Lemmink+�inen has been awarded two road building contracts by the Lithuanian transport administration .,positive
The aim is to achieve EUR 2.5 mn yearly savings .,positive
In addition to verification of an identity and digital signatures  new state-approved Mobile ID enables to cast votes in elections as well .,neutral
This new partnership agreement represents a significant milestone for both parties .,positive
The transaction is subject to a final agreement between the parties  approvals of their decision-making bodies and approval by the Finnish Competition Authority .,neutral
Incap  headquartered in Oulu  Finland  is a electronics contract manufacturer with some 750 employees in Finland  Estonia and India .,neutral
HELSINKI ( AFX ) - Nokian Tyres reported a fourth quarter pretax profit of 61.5 mln eur  up from 48.6 mln on the back of strong sales .,positive
The output of the contracts totals 72 MWe .,neutral
The Liquid Handling segment offers laboratory equipment and accessories  including mechanical and electronic pipettes  and disposable tips used in the research institutions  universities  and hospitals  as well as in the pharmaceutical  food  and other industries under the Biohit brand .,neutral
According to ACNielsen 's ScanTrack study for the period week 10 of 2005 to week 9 of 2006  Coca-Cola is the market leader in soft drinks in Finland .,positive
Finnish developer and manufacturer of mobile phone chargers Salcomp Plc OMX Helsinki : SAL1V on Wednesday 19 November lowered its full-year net sales estimate .,negative
Basware finances the acquisition with a bank loan .,neutral
It holds 38 percent of Outokumpu 's shares and voting rights  but in 2001 lawmakers gave it permission to reduce the stake to 10 percent .,neutral
The growth of net sales has continued favourably in the Middle East and Africaand in Asia Pacific .,positive
The proposal that the Board of Directors will make at the Annual General Meeting is attached as a whole to this release .,neutral
Copper  lead and nickel also dropped ... HBOS ( HBOS ) plummeted 20 % to 70.3 pence after saying this year+� ??,negative
Established in 1987  the SRV Group is a private Finnish construction concern with operations in Finland  the Baltic countries and Russia .,neutral
The joint venture will invest about EUR 500000 in production technology straight away .,neutral
Savon koulutuskuntayhtyma  Finland based company has awarded contract for specialist agricultural or forestry machinery .,positive
Profit for the period was EUR 5.9 mn  up from EUR 1.3 mn .,positive
On 25 August 2009  Sampo 's stake in Nordea was 19.45 % .,neutral
German Commerzbank AG 's Hamburg Branch and US JP Morgan ( NYSE : JPM ) participated as arrangers  and Dutch ING ( AMS : INGA ) as co-arranger .,neutral
The maximum amount of the capital loan will be EUR30m and the minimum subscription -- EUR10 000 .,neutral
Our superior customer centricity and expertise in digital services set us apart from our competitors .,positive
Simmons Elected DCUC Chairman PORTSMOUTH  N.H.-Gordon A. Simmons  CEO of Service Credit Union  has been elected chairman of the Defense Credit Union Council for the 2007-2008 term .,neutral
The business area has operations in Finland  Sweden  Denmark  Estonia  Latvia and Lithuania .,neutral
Both operating profit and turnover for the nine-month period increased  respectively from EUR2 .4 m and EUR43 .8 m  as compared to the corresponding period a year ago .,positive
Diluted EPS rose to EUR3 .68 from EUR0 .50 .,positive
He is a member of the Board of numerous com-panies and a shareholder of the Boardman Ltd board specialist net-work .,neutral
The medium-term operative targets of the company remain unchanged .,neutral
The value of the contract is EUR 25mn .,neutral
Satama 's net profit for the third quarter of 2007 rose to 275000 euro ( $ 395000 ) from 270000 euro ( $ 388000 ) for the same period of 2006 .,positive
Vaisala 's Present Weather Detector measures visibility up to 20 km  as well as precipitation type and intensity .,neutral
The contract involves refurbishing the bathrooms of 189 units as well as re-plumbing their water and sewer pipes .,neutral
No changes in media activity were seen in October compared with September .,neutral
The Financial Statements and Interim Reports will be released around at 9.00 a.m. ( Finnish time ) on the given dates .,neutral
At CapMan Haavisto will be responsible for Group Finances and Accounting and IT .,neutral
CapMan  an asset manager  has EUR 3bn worth of assets under management in the Nordic region .,neutral
The total capacity of the factory will be approximately 100 engines a year .,neutral
It is hand-painted resin with real 14-0 trebles and is 75cm long by 25cm deep from top to bottom of the middle hook .,neutral
Finnish construction company YIT is reducing the number of start-ups of market-financed residential units in 2007 to about 2300 from the previously announced 2700 .,negative
According to preliminary data from Slovakia 's Statistics Office  goods worth E36 .4 million were imported from Finland between January and October 2010  making up 0.1 percent of Slovakia 's total imports .,neutral
The energy shot is packed in a 100-millilitre bag with a screw cap .,neutral
These moderate but significant changes resulted in a significant 24-32 % reduction in the estimated CVD risk .,positive
Aspocomp said it will spin off its Chinese and Indian units  and some equipment from its Salo plant in Finland  into a newly-formed unit  most of which it will then sell on to Hong Kong-listed Meadville .,neutral
The business had gross written premiums of EUR152 .4 m (  91.5 m ) in 2000  a net combined ratio of 133 % and 175 staff in total with offices in the UK  Germany and Benelux .,neutral
Nokia was up 0.12 pct to 16.70 eur after kicking off the morning in negative territory .,positive
Capitex Kalmar will continue to be responsible for the maintenance and technical development of the services .,neutral
The financial impact is estimated to be some 1.5 MEUR annual improvement in the division 's result  starting from fiscal year 2007 .,positive
The pretax profit of the group 's life insurance business increased to EUR 36 million from EUR 27 million .,positive
Raute posted a net profit of 1.8 mln euro $ 2.6 mln for the third quarter of 2007  compared to a net loss of 299000 euro $ 430000 for the corresponding period of 2006 .,positive
Net cash flow from operating activities was a negative EUR 3.1 mn  compared to EUR 23.3 mn in the corresponding period in 2009 .,negative
- Cash flow from operating activities before investments was EUR 7.6 million EUR 2.5 million .,neutral
Lee & Man Paper and Metso have a long and prosperous co-operation  a good example of which are the Changshu and Hongmei kraftliner machines delivered earlier .,positive
Proline Plus is available in both adjustable single and multichannel models and fixed volume single-channel models  in volume ranges from 0.1 micro litres to 10 ml .,neutral
Excluding non-recurring items  pre-tax profit surged 45 % to EUR80m .,positive
Most recently  he founded Virent Energy Systems  Inc.  an 80 person catalytic biofuels company  where  as president and CEO  he led the company through multiple financings  defined the company 's market strategy  and secured the company 's first customers .,neutral
Raute said it has won an order worth around 15 mln eur to supply several plywood production lines to mills operated by Russian wood products company Sveza Group .,positive
Tekla Group 's net sales for 2005 were approximately 38 million euros .,neutral
In accordance with the terms and conditions of Alma Media 's 2006 option program  the share subscription price for the 2006A option rights was EUR 4.88 per share and the book countervalue EUR 0.60 per share .,neutral
Helsinki 19 May 2010 - Finnish company Lemminkainen Oyj ( HEL : LEM1S ) said today that it will construct an office building at Toolonlahti in downtown Helsinki  without disclosing financial details .,neutral
HELSINKI ( AFX ) - Shares closed higher  led by Nokia after it announced plans to team up with Sanyo to manufacture 3G handsets  and by Nokian Tyres after its fourth-quarter earnings report beat analysts ' expectations  dealers said .,positive
TietoEnator was down 1.13 pct to 18.38  extending recent lows after last week 's second-quarter report  dealers said .,negative
The contract also includes cutting and edging wagon parts at Ruukki 's steel service centres in Seinajoki and Raahe  both in southwestern Finland  from where they will be delivered to VR for welding and assembly .,neutral
DnB Nord of Norway is the `` most likely Nordic buyer '' for Citadele  while Nordea would be a `` good strategic fit ''  according to the document published by Pietiek .,neutral
The order consists of capacity expansion  maintenance services and new charging functionality  the company said .,neutral
In the first quarter of 2008  Sacanfil 's net sales totalled EUR 50.0 mn and its operating profit EUR 4.7 mn .,neutral
The company will disclose further details  including the anticipated transaction timetable and the name of the new investor  within one week .,neutral
Stora Chief Executive Jouko Karvinen has described the Russian tariff hikes as a threat to the future of the forest products industry in Finland .,negative
Following the acquisition  Relacom will strengthen its presence in Finland  serving operators and office market with mobile and fixed networks construction  installation and maintenance services .,positive
Neste Oil said that while results from its biomass to 3 liquids demonstration plant  commissioned in June 2009  have been promising  no decision on a commercial plant has been taken .,neutral
Pretax loss totaled EUR 1.2 mn  down from a profit of EUR 2.1 mn in 2004 .,negative
Talentum acquired a 47.5 pct stake in Varesvuo Partners in 1997 and the remaining in 2002 and 2005 .,neutral
Revenue for the quarter totaled 27.4 billion  down 2 percent from 28.1 billion in the fourth quarter in 2008 .,negative
Rautalinko was resposnible also for Mobility Services  and his job in this division will be continued by Marek Hintze .,neutral
Alma Media 's operating profit amounted to EUR 11.9 mn  down from EUR 15.0 mn a year earlier .,negative
The orders consist in total of over 1600 panels of lift-away weatherdeck hatch covers and they will be delivered for container vessels with capacities ranging from 2000 to 13300 TEUs .,neutral
As with other stakeholders  COMPTEL has been involved in the workshops  meetings and filed comments on the issues of greatest importance to the competitive sector of our industry .,neutral
Sales rose 10 pct to 566 mln eur on the back of strong volume and favourable currency effects .,positive
First Industrial will seek LEED designation for Uponor 's new building and a 282000 square-foot speculative distribution center at First Park Lakeville .,neutral
Net sales rose by 25.5 % year-on-year to EUR59 .6 m  as the number of chargers delivered went up by 41 % to 65.9 million pieces .,positive
The cranes would be installed onboard two freighters ordered by Singaporean ship owner Masterbulk .,neutral
The most significant challengers in the market are Logset and Sampo-Rosenlew .,neutral
Operating profit for the 12-month period decreased from EUR17 .9 m while net sales increased from EUR58 .3 m  as compared to 2007 .,negative
Demand was brisk as expected and order levels have remained high .,positive
The company 's order book stood at 1.5 bln euro $ 2.2 bln on September 30  2007  up by 24.2 pct on the year  with international orders amounting to 365 mln euro $ 534.3 mln .,positive
`` Adjustment to the fall in price level  in contrast  has been less effective .,negative
The Polish business employs about 1000 people  and it had net sales of about EUR 70mn in 2007 .,neutral
In the second quarter of 2009  net sales through operator business partners represented 47 % of the Group 's total net sales .,neutral
Unlisted British Biologicals makes B - and D - proteins  and other disease-specific supplements that cover diabetes  hepatitis  asthma and other cardiovascular ailments .,neutral
Teleste was set up in 1954 and is divided into Broadband Cable Networks and Video Networks business areas .,neutral
The value of the contracts is about EUR 3.3 mn .,neutral
LONDON MarketWatch -- Nokia nok said it 's won a five-year services contract to run Hutchison Essar 's network operations in nine locations in India .,positive
Then  it said the contract was estimated to contribute more than EUR150m to its net sales in 2010 .,positive
"Product coverage : baked goods , biscuits , breakfast cereals Data coverage : market sizes historic and forecasts  company shares  brand shares and distribution data .",neutral
Rimvesta is now controlled by the Estonian-owned real estate development company ELL Nekilnojamas Turtas  which a member of Merko  the largest construction group in the Baltic countries .,neutral
Pertti Ervi is independent from the Company and its major shareholders .,neutral
Ramirent Finland is the domestic unit of machinery rental company Ramirent Oyj HEL : RMR1V .,neutral
When this investment is in place  Atria plans to expand into the Moscow market .,neutral
Finnish energy company Fortum has set itself new stricter target limits for short-term carbon dioxide emissions from its heat and electricity production .,neutral
Finnish IT consultancy Satama Interactive Oyj posted a net profit of 1.4 mln euro $ 2.0 mln for the first nine months of 2007  compared to a net loss of 462000 euro $ 664000 for the same period of 2006 .,positive
This organization will assume the responsibility for operations in Russia .,neutral
Teleste has some 30 offices worldwide and is listed on the Nordic Exchange in Helsinki .,neutral
Sales of security and system packaging increased slightly .,positive
Managing Director 's comments : `` Net sales for the first quarter were notably lower than a year before  especially in Finland  Russia and the Baltic countries .,negative
In Q2 of 2009  profit before taxes amounted to EUR 13.6 mn  down from EUR 26.8 mn in Q2 of 2008 .,negative
The report goes on to provide detailed profiles of ten leading European specialty chemicals companies  and brief profiles of other major players .,neutral
Operating profit rose from EUR 1.94 mn to EUR 2.45 mn .,positive
Speaking to just-drinks today  a spokesperson for Olvi said : `` We have performed very well in all four countries we operate in - namely  Finland  Estonia  Latvia and Lithuania . '',positive
In the second quarter of 2010  the company 's net profit was EUR1 .7 m compared to a net loss of EUR1 .3 m in April-June 2009 .,positive
ADPnews - Aug 3  2009 - Finnish media group Ilkka-Yhtyma Oyj HEL : ILK2S said today its net profit fell 45 % on the year to EUR 5.9 million USD 8.4 m in the first half of 2009 .,negative
Unilever 's Turun Sinappi that is made in Sweden holds 40 % of the market .,neutral
The company reported a profit of 800000 euro ($ 1.2 mln)on the sale of its Varesvuo Partners sub-group and a loss of 400000 euro $ 623000 caused by the sale of its program production subsidiary Oy Filmiteollisuus Fine Ab .,neutral
Vacon recently announced plans to build its North American headquarters at 5 Business Park in Chambersburg .,neutral
The value of the orders is over EUR 25mn .,neutral
Operating profit of Kauppalehti group rose to EUR 1.5 mn from EUR 1.3 mn  and that of Marketplaces to EUR 1.3 mn from EUR 1.0 mn in the third quarter of 2006 .,positive
An individual promotion also generated slightly higher-than-expected revenues .,positive
In January  traffic  measured in revenue passenger kilometres RPK  went up by 3.2 % and capacity  measured in available seat kilometres ASK  rose by 12.2 % .,positive
The company is also featured in the Ethibel Pioneer Investment Register and included in Innovest 's Global 100 list of the world 's most sustainable corporations .,positive
The business section also includes Ahlstrom 's sustainability report .,neutral
In 2008  AVC Systemhaus had net sales of EUR 10 million USD 7.1 m .,neutral
Finnish telecoms software developer Tecnomen Oyj said on December 5  2006 it won a $ 3.3 mln ( 2.5 mln euro ) order to supply an expansion of the charging and messaging systems for the mobile and fixed networks of Brasil Telecom .,positive
A total of $ 78 million will be invested in the project .,neutral
RFID ( Radio Frequency Identification ) is a method of so-called intelligent transport  whereby information can be read and saved remotely .,neutral
Officials did not disclose the contract value .,neutral
The OMX Nordic 40 OMXN40 index  comprising the 40 most traded Nordic stocks on the Nasdaq OMX exchange  closed down 0.87 % at 1064.14 points on Thursday .,negative
`` I am very pleased and proud of our performance last year  '' Chief Executive Juha Rantanen said in a statement .,positive
The company said that it will supply the WCDMA 3G-HSPA radio network  including the modular  high capacity Nokia Flexi WCDMA base station in East Java  Bali  Sumatra and Batam .,positive
Finnish security and privacy software solutions developer Stonesoft Oyj said on January 7  2008 that the preliminary sales of its StoneGate products grew by 59 pct year-on-year to 3.6 mln euro ( $ 5.3 mln ) for the fourth quarter of 2007 .,positive
The agreement is valid for four years .,neutral
The launch of the plant in June went well  and it has been producing the advanced fuel for a couple of weeks .,positive
CapMan 's first real estate fund  which had a total investment capacity of ( EURO ) 500 million and closed in June 2005  invested in commercial properties in the Helsinki metropolitan area .,neutral
Ruukki 's delivery includes steel structures  including installation  for Krakeroy bascule bridge and steel piles for the bridge foundations .,neutral
The policy was also aimed at making the companies more profitable and competitive .,positive
Some of the most recent technology deliveries include refinery technology to Anrak Aluminium  an iron ore pelletizing plant to Tata Steel and iron ore sintering plants to Bhushan Steel .,neutral
The Bank of Tokyo-Mitsubishi UFJ  Ltd acted as agent for the loan .,neutral
Teleste BK Optiflex amplifier products will be used in ongoing capacity upgrade of KDG 's network to bi-directionality .,neutral
The combined company had pro-forma net sales of 140 mln euro $ 188.9 mln and an operating profit of 13 mln euro $ 17.5 mln for 2006 .,neutral
Wayne Greensmith  Fiskars Brands UK senior brand manager  said : `` We have launched this as we want to give something back to the community .,neutral
The expanded plant is scheduled to be operational by the middle of October 2009 .,neutral
According to its notice  Skandinaviska Enskilda Banken AB publ Helsinki Branch has on 10 August 2009 divested in total 11958000 Alma Media shares to Ilkka-Yhtyma Oyj and Kaleva Kustannus Oy  as the conditions of the agreement made by the companies on 1 July 2009 fulfilled .,neutral
Sales in local currencies decreased by 0.5 percent while the number of subscribers rose by 12.7 million to a total of 147.6 million at the end of fourth quarter  the company said .,neutral
The alliance aims to tap pocketable mobile computers  netbooks  tablets  mediaphones  connected TVs and in-vehicle infotainment systems .,neutral
The diluted loss per share narrowed to EUR 0.27 from EUR 0.86 .,positive
The talks are aimed at restructuring operations and cutting costs .,positive
According to the company  its operating profit  excluding non-recurring items  in the fourth quarter of 2009 was significantly better than expected  and also better than the figures for the fourth quarter of 2008 .,positive
Mobile phone shipments jumped 26 percent to almost 112 million units  while Finnish company 's global market share rose to 39 percent from 36 percent .,positive
The EUR17m contract includes both design and construction works .,neutral
Recovery has been evident in the liquid handling business  particularly in areas outside Europe and primarily in North America and Asia .,positive
Fortum expects its annual capital expenditure in the next four to five years to be within a range of EUR 0.8-1 .2 billion  as earlier announced .,neutral
In the Czech Republic  the profiling unit at Ostrava will be closed and the machinery will be relocated to Ruukki 's bigger plants in Hungary  Poland and Romania by the end of the first quarter of 2009 .,neutral
Patrick Jeambar will also continue being responsible for Innovation and Health  safety and environment HSEA functions of Ahlstrom Corporation .,neutral
Motorola  the world 's second-largest maker of cell phones  unveiled the new phone Tuesday in a bid to resurrect its ailing handset business .,neutral
`` This vessel order will help Aspo secure the long-term competitiveness of its fleet  both in terms of technology and pricing .,positive
These module products will be available for trials during 3Q-07 and for volume deliveries during 4Q-07 .,neutral
Profit before taxes amounted to EUR 56.5 mn  down from EUR 232.9 mn a year ago .,negative
In the Baltics  the merger of the businesses of the two is expected to be completed in early 2008 .,neutral
Neste Oil Corporation is a refining and marketing company concentrating on clean  high-quality traffic fuels .,neutral
The percentages of shares and voting rights have been calculated in proportion to the total number of shares registered with the Trade Register and the total number of voting rights related to them .,neutral
The acquisition was financed with $ 2.56 billion of debt arranged by Goldman  Sachs & Co. .,neutral
Pharmaceutical market in Poland Global Research & Data Services published recently a market analysis about the pharmaceutical markets in Poland .,neutral
Name of Company in which holdings have been acquired : Citycon Oyj 2 .,neutral
Finnish Talentum reports its operating profit increased to EUR 20.5 mn in 2005 from EUR 9.3 mn in 2004  and net sales totaled EUR 103.3 mn  up from EUR 96.4 mn .,positive
The acquisition price was not disclosed .,neutral
Sales came in at 241 mln eur  compared with 211.4 mln  and also beating consensus forecasts of 235 mln eur .,positive
We offer our clients integrated management consulting  total solutions for complex projects and efficient  best-in-class design and supervision .,neutral
Kone shares dropped 4.1 percent to  x20ac 43 US$ 55.77 in Helsinki .,negative
Aspo 's net sales in 2006 totaled EUR 225.9 million .,neutral
at 9:00 EET Alma Media 's Annual Report for 2009 is scheduled to be published in calendar week 9 .,neutral
The total value of the deal is USD 29mn .,neutral
While I cant understand what theyre saying  its impressive to watch him hit that ball at those speeds .,neutral
The actions are expected to deliver annual cost savings of some EUR15-20m .,positive
It started with software that was capable of retrieving the data typed into the computer keyboard ( `` keyloggers '' )  and then more complex mechanisms arrived on the scene  such as phishing and pharming .,neutral
The iPad application joins the iPhone app as part of Monster 's range of mobile applications for job hunting .,neutral
One of the headboxes will be equipped with a modern consistency control system to ensure cross machine profile of the plasterboard .,neutral
Finnair 's passenger load factor  which measures the number of sold seats as a share of all available seats  dropped by 1.3 percentage points to 76.7 % in September .,negative
The contract also includes installation work in a new multistorey carpark for close on 1000 vehicles .,neutral
However  the growth margin slowed down due to the financial crisis .,negative
Finnish electronics manufacturer PKC Group Oyj ( OMX Helsinki : PKC1V ) said on Wednesday ( 31 December ) that it has completed the acquisition of MAN Nutzfahrzeuge AG 's cable harness business from MAN Star Trucks & Buses Spolka zoo in Poland .,positive
Body The credit falls due February 24  2014 .,neutral
The dividends payable annually shall be deducted from the share subscription price .,neutral
Cooper SH  the UK distributor for lift equipment manufacturer Konecranes  won the five-year deal which involves low maintenance and fuel saving technologies .,positive
Panostaja owns a 68.77 pct of share capital and the voting rights of Suomen Helasto shares following an exchange of shares which was carried out on May 30  2007 .,neutral
Featuring the S60 user interface  this 135-gram model also comes with a 2.4-inch quarter VGA display and 100 megabytes of internal memory  expandable through the Micro Secure Digital slot .,neutral
Besides  as there is no depositor preference in Finland  senior debt and deposits rank on a par  which is also taken into consideration  the agency added .,neutral
Net sales in 2010 were about EUR 2.0 billion  of which international operations accounted for roughly a quarter .,neutral
Construction work on the Helsinki Music Centre is to start this autumn  with the total cost of the project estimated at 140 million euros .,neutral
The bridge is part of the highway 14 development project .,neutral
The contract covers installation  training and start-up services .,neutral
The poorest index figure was given to Finnish power company Fortum  4.5 .,negative
The value of the order is around EUR 100 million .,neutral
The bank sees a potential for Getinge share to rise .,positive
Finnish Metso Paper has won an order to supply an uncoated fine paper machine to MCC Paper Yinhe  in China .,positive
Pretax profit totalled EUR 2.0 mn  compared to a loss of EUR 159.2 mn in the fourth quarter of 2008 .,positive
Finnish OKO bank has signed a cooperation agreement with Raiffeisen concerning Finnish companies ' investments in Russia .,positive
HELSINKI AFX - Outokumpu said its technology unit has won a 28 mln eur contract from Bosnia-Herzegovina 's Aluminij dd Mostar to upgrade an anode plant .,positive
According to HKScan Finland  the plan is to increase J+�rvi-Suomen Portti 's net sales to EUR 80mn to EUR 100mn .,positive
`` Capital expenditure on energy efficiency has unfortunately fallen along with the decline in the economy .,negative
M2 Communications disclaims all liability for information provided within information on on the world wide web .,neutral
Clothing retail chain Sepp+�l+� 's sales increased by 8 % to EUR 155.2 mn  and operating profit rose to EUR 31.1 mn from EUR 17.1 mn in 2004 .,positive
Via the move  the company aims annual savings of some EUR 3 million USD 4.3 m  the main part of which are expected to be realized this year .,positive
Alma Media 's net sales in 2009 totalled MEUR 307.8 with an operating margin of 13.5 per cent .,neutral
The issue came up in connection with discussion with local municipalities concerning the sale of water to industrial facilities .,neutral
Financial Statements include the consolidated financial statements of the Group  the Board of Directors ' Report  the Auditors ' Report and the Corporate Governance Statement .,neutral
- The Group -� s cumulative sales during the review period were EUR 48.2 million EUR 53.1 million  1-9/2007 and profit before taxes was EUR 1.2 1.4 million .,neutral
The operating loss amounted to EUR 0.8 mn  compared to a profit of EUR 3.9 mn a year earlier .,negative
The company will publish its financial statement for 2008 on February 25  2009 .,neutral
Since the association 's data do not cover sales figures from about 100 small local breweries and sales of imported beer products  the actual market shares of its members are smaller than those given in the report .,negative
The new factory working model and reorganisations would decrease Nokian Tyres ' costs in the factory by EUR 30 million ( USD 38.7 m ) .,positive
More than 80 special events in the three counties during four months were hosted by the library system and its nine branch libraries .,neutral
